idx,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384
9266,0.00107242,0.00104906,0.00105757,0.00412799,0.0041241,0.00433719
9267,0.0010725,0.00104625,0.00227526,0.00510046,0.00427643,0.00684405
9268,0.00111347,0.00108736,0.00107105,0.00415919,0.00416255,0.00421762
9269,0.00105537,0.00103404,0.00105798,0.00414706,0.00409877,0.00414955
9270,0.00106037,0.0010322,0.00106229,0.0041183,0.0041715,0.00446315
9271,0.00239338,0.00107856,0.00106399,0.00414232,0.00439239,0.00426711
9272,0.00268958,0.00107815,0.0027932,0.00811218,0.00420406,0.00421538
9273,0.00108308,0.00104907,0.00105403,0.0041328,0.00409485,0.00415362
9274,0.00107168,0.00105436,0.00105384,0.0041163,0.00410417,0.00410854
9275,0.00106374,0.00104094,0.00106064,0.00423351,0.00422073,0.00428744
9276,0.001087,0.00104181,0.00107063,0.00428971,0.00427525,0.00427769
9277,0.00109176,0.00105016,0.00109897,0.00425351,0.00418162,0.00424759
9278,0.00107191,0.00109667,0.00106875,0.00418653,0.00426926,0.00425187
9279,0.00111782,0.00107099,0.00105731,0.00416792,0.00426018,0.00423815
9280,0.00110635,0.00109805,0.00106463,0.00422899,0.0042729,0.00422407
9281,0.00111999,0.00107537,0.00111783,0.00422456,0.00721352,0.00426744
9282,0.00262636,0.00109192,0.00247272,0.00420076,0.0041896,0.00425872
9283,0.00161201,0.00124957,0.00116075,0.00455512,0.0046204,0.00432858
9284,0.00111333,0.00103832,0.00106484,0.00554245,0.00486805,0.00468465
9285,0.00127421,0.00116998,0.00267177,0.00457218,0.00453438,0.00445424
9286,0.00127585,0.00125375,0.00116611,0.00456661,0.00447568,0.00568035
9287,0.00143387,0.0013284,0.00115652,0.00436864,0.00437803,0.00797322
9288,0.00184551,0.0017404,0.00180491,0.00658474,0.00904771,0.00834512
9289,0.00347325,0.00249472,0.00235462,0.00782429,0.0113645,0.00828964
9290,0.00391027,0.00349562,0.00340314,0.0098686,0.00785308,0.00716741
9291,0.00254874,0.00263598,0.00245334,0.006201,0.00546242,0.00915113
9292,0.00280989,0.00258256,0.00139463,0.0047966,0.00740542,0.0103266
9293,0.00395128,0.00370746,0.00366949,0.011639,0.0104814,0.0092208
9294,0.00237363,0.00345771,0.00267383,0.0119204,0.00977788,0.00973276
9295,0.00263828,0.00242444,0.00391424,0.0113837,0.00958113,0.00998208
9296,0.00246889,0.00198439,0.0039284,0.0103942,0.0126293,0.00883459
9297,0.00303895,0.00262617,0.00249869,0.00884676,0.00872835,0.00781653
9298,0.0021908,0.00190384,0.0018303,0.00594305,0.00512076,0.00493188
9299,0.00153002,0.00128293,0.0012158,0.00439726,0.00561847,0.0069351
9300,0.00198037,0.00173418,0.00143169,0.00629737,0.00748226,0.00589618
9301,0.00124711,0.00279839,0.00290795,0.00686038,0.00689963,0.00662769
9302,0.00186505,0.00177714,0.0016504,0.0052119,0.00474006,0.00784601
9303,0.00223718,0.00177152,0.00204534,0.00756088,0.00723039,0.00705471
9304,0.00195743,0.00182911,0.00349918,0.00943872,0.00711517,0.00615163
9305,0.00222115,0.00192599,0.00200225,0.00699154,0.00676388,0.00657548
9306,0.00282089,0.00219255,0.00226259,0.00818323,0.00679846,0.00479558
9307,0.00110391,0.00104734,0.00105652,0.00409986,0.00413429,0.00418553
9308,0.00106345,0.00103851,0.00104851,0.00507731,0.00576956,0.00458267
9309,0.00107292,0.00124534,0.00160723,0.00444371,0.00441305,0.00457419
9310,0.0011104,0.00119358,0.00173466,0.00475147,0.00415352,0.00417356
9311,0.00121533,0.00107551,0.00106329,0.00413414,0.00410186,0.00412594
9312,0.001348,0.00107471,0.00106287,0.00415675,0.00412824,0.0041738
9313,0.00105876,0.0010296,0.00104859,0.00410616,0.00412599,0.00416087
9314,0.00106743,0.00103445,0.00106101,0.00412689,0.00411824,0.00416274
9315,0.00106968,0.00102698,0.00112939,0.00412421,0.00413869,0.00413703
9316,0.00106185,0.0010416,0.00105799,0.00427154,0.00420388,0.00422933
9317,0.00105692,0.00103409,0.00107089,0.00426525,0.004217,0.00423471
9318,0.00106661,0.0010581,0.00105589,0.00561151,0.0042753,0.00423657
9319,0.00103669,0.00261122,0.00103682,0.00559243,0.00424367,0.00422208
9320,0.00110421,0.00106212,0.00105612,0.00428648,0.00421903,0.00421278
9321,0.001064,0.00265866,0.00115754,0.0042737,0.00422424,0.00425522
9322,0.00111829,0.00283569,0.00110687,0.00419169,0.00416835,0.00426987
9323,0.00111824,0.002729,0.00112752,0.0053288,0.00418267,0.00427591
9324,0.00111121,0.00104931,0.0026643,0.00427015,0.00424571,0.00425649
9325,0.00108063,0.00110702,0.00268723,0.00416542,0.00424596,0.00432707
9326,0.00125595,0.00116089,0.00272513,0.00426245,0.00425476,0.00423221
9327,0.00108752,0.00267252,0.00106651,0.0054517,0.00425642,0.00417255
9328,0.00107497,0.00104835,0.00105784,0.00570054,0.00424625,0.00417149
9329,0.00106194,0.0010409,0.00115912,0.00566639,0.00421081,0.00540731
9330,0.00114471,0.00107936,0.00267893,0.00422245,0.00416245,0.00415201
9331,0.00111636,0.00105381,0.00111925,0.00419499,0.00416652,0.00424108
9332,0.00116247,0.00106534,0.00112669,0.0041614,0.0041778,0.00422197
9333,0.0011061,0.00110211,0.0010699,0.00418954,0.00414506,0.00422825
9334,0.00111968,0.00105655,0.00110512,0.00418845,0.00414644,0.00418805
9335,0.0010983,0.00105412,0.00117759,0.00425453,0.0042183,0.00419941
9336,0.0011327,0.00109389,0.00279886,0.00420886,0.00412743,0.00421982
9337,0.00113544,0.00109187,0.00106311,0.00418917,0.00414685,0.00585686
9338,0.00111646,0.00110196,0.00107592,0.00417795,0.00421339,0.00711142
9339,0.00116471,0.00107174,0.00106938,0.00421658,0.00422072,0.00424912
9340,0.00107223,0.00110032,0.00276106,0.00627818,0.00489476,0.00448502
9341,0.001392,0.00266248,0.00115623,0.00421448,0.00421667,0.00413517
9342,0.00105893,0.00108758,0.00106485,0.00549133,0.00423168,0.00432063
9343,0.00111904,0.00109376,0.00108152,0.00741767,0.00428316,0.00426821
9344,0.00110386,0.00104482,0.00105565,0.00790551,0.00754443,0.00494396
9345,0.00131336,0.0013235,0.00144039,0.00819628,0.00971166,0.0086552
9346,0.00224986,0.00215549,0.00243798,0.00842432,0.00802526,0.00712875
9347,0.00197277,0.0015493,0.00169933,0.00746956,0.0063956,0.00619287
9348,0.00168867,0.00165446,0.00128848,0.00467491,0.00463838,0.00469363
9349,0.00115008,0.0011419,0.00131607,0.00433964,0.00432784,0.00444395
9350,0.00123056,0.00134946,0.00111884,0.00450262,0.00451597,0.00446833
9351,0.00121019,0.00115292,0.00135315,0.00451004,0.00444314,0.00445212
9352,0.00121038,0.00133439,0.00118405,0.00445038,0.00449889,0.00450772
9353,0.00135595,0.00110436,0.00117264,0.00452103,0.0045136,0.00446138
9354,0.00114128,0.00133759,0.00128525,0.00432733,0.00439703,0.0045625
9355,0.00134408,0.00105821,0.00110971,0.00446268,0.0045136,0.00447464
9356,0.00107489,0.00118768,0.00132052,0.00445969,0.00449146,0.0044095
9357,0.00125142,0.00134472,0.00112169,0.0044723,0.00447607,0.00445543
9358,0.00123638,0.00115603,0.00137592,0.00447723,0.00441835,0.00446282
9359,0.00118268,0.00133128,0.00120026,0.00443972,0.00452286,0.00449484
9360,0.00133371,0.0010896,0.00115335,0.00446255,0.00451167,0.00449373
9361,0.00117228,0.00132899,0.00118532,0.0046588,0.00498353,0.00418598
9362,0.00104439,0.00103674,0.00108371,0.00433255,0.00521392,0.00543983
9363,0.00119447,0.00264787,0.00259967,0.00641785,0.00572754,0.00542463
9364,0.0016084,0.00121682,0.00122005,0.00448175,0.00450928,0.00624939
9365,0.0017419,0.00149267,0.00169489,0.00479358,0.00416803,0.00417542
9366,0.0010677,0.00104427,0.00106542,0.00414538,0.00418278,0.00418772
9367,0.00107214,0.00105364,0.00105285,0.00413447,0.00412507,0.00412584
9368,0.00104343,0.00103993,0.0010503,0.00412195,0.00412896,0.00415223
9369,0.00103725,0.00103822,0.00105057,0.00410193,0.00412921,0.00418202
9370,0.00111808,0.00110371,0.00107118,0.00419427,0.00423516,0.00415508
9371,0.00114215,0.00105935,0.00112096,0.0042022,0.00414106,0.00424557
9372,0.00110041,0.00106961,0.00113065,0.00420434,0.00415551,0.00415313
9373,0.00106176,0.00105664,0.00119462,0.00420691,0.00416977,0.00417072
9374,0.00106153,0.00112663,0.00113759,0.00422758,0.0041402,0.00426026
9375,0.00105786,0.00105181,0.00109008,0.00426915,0.00420735,0.00413436
9376,0.00107525,0.00117189,0.00124847,0.00424303,0.00423963,0.00412879
9377,0.00103676,0.00244105,0.00114984,0.00423607,0.0041876,0.00418675
9378,0.00275428,0.00120253,0.00296744,0.00434331,0.00436465,0.00657832
9379,0.00154067,0.00145124,0.00163648,0.00811099,0.00850193,0.0069722
9380,0.00148719,0.00131419,0.00126738,0.00433891,0.00450498,0.00465393
9381,0.00111926,0.00121612,0.00117952,0.00420986,0.00409746,0.00420022
9382,0.0010791,0.00106636,0.00111067,0.00419512,0.00421212,0.00422843
9383,0.00110961,0.00106336,0.00109169,0.0041915,0.00447055,0.00418775
9384,0.00110071,0.00106617,0.00106953,0.00414321,0.00423833,0.00457093
9385,0.00112131,0.00103814,0.00106369,0.00418109,0.00418035,0.00423249
9386,0.00110375,0.00108047,0.0010769,0.00418372,0.00417378,0.0045711
9387,0.001103,0.00108818,0.00106776,0.00416979,0.00418968,0.00421212
9388,0.00112877,0.00128083,0.00163321,0.00659104,0.00638398,0.00648096
9389,0.0015355,0.00166967,0.00146977,0.00651319,0.0072171,0.00678083
9390,0.00167545,0.00140581,0.001674,0.0063147,0.0047198,0.00626909
9391,0.0014938,0.00117173,0.00139843,0.00446243,0.00421071,0.00418639
9392,0.00107887,0.00104921,0.00107157,0.00439973,0.00421557,0.00418879
9393,0.00107897,0.00104602,0.00106004,0.00442241,0.00424532,0.00416336
9394,0.00108284,0.00104476,0.00105601,0.00435594,0.00422756,0.00421226
9395,0.00106465,0.0010412,0.00107208,0.0042509,0.00424039,0.00423033
9396,0.00105094,0.00103615,0.00105654,0.00461437,0.00425981,0.00418157
9397,0.0010371,0.00105623,0.00105824,0.00444426,0.00422624,0.00418817
9398,0.00108022,0.00104027,0.00117766,0.00440781,0.00419492,0.00421026
9399,0.00108077,0.00105033,0.00126385,0.00423052,0.00423736,0.00424711
9400,0.00106354,0.00108214,0.00156151,0.00425097,0.00422867,0.00421063
9401,0.00107988,0.00116288,0.00106103,0.00446215,0.00420627,0.00417999
9402,0.00105597,0.00106111,0.00106833,0.00421823,0.0041823,0.00418292
9403,0.00106302,0.00108209,0.00106968,0.00434692,0.00412626,0.00417963
9404,0.00107558,0.00119354,0.00105952,0.00410996,0.0041112,0.00414676
9405,0.00105809,0.00105747,0.00105642,0.00412494,0.00420023,0.00413366
9406,0.00106851,0.00116797,0.00105245,0.00413668,0.00416574,0.00414374
9407,0.00104403,0.00105333,0.00105404,0.00426926,0.00410067,0.00415844
9408,0.00105556,0.00104109,0.00105059,0.00412263,0.00413571,0.00622441
9409,0.00136063,0.00138649,0.00154334,0.00626086,0.0064509,0.00668919
9410,0.00151558,0.00129079,0.00138981,0.00586469,0.00414774,0.00416371
9411,0.00108002,0.00104611,0.00106066,0.00423109,0.00417575,0.00412566
9412,0.00105631,0.00104555,0.00105915,0.00413375,0.004164,0.00415012
9413,0.00107515,0.00104372,0.00105355,0.00426977,0.0041242,0.00415074
9414,0.00106283,0.00104186,0.0010552,0.004144,0.00412702,0.00411734
9415,0.00107971,0.00104688,0.00105962,0.004123,0.00415309,0.00412268
9416,0.00107483,0.00104468,0.00105607,0.00411776,0.00411039,0.0041619
9417,0.00106593,0.00104501,0.00104966,0.004121,0.00412838,0.00413365
9418,0.0010643,0.00104513,0.0010521,0.00409427,0.00414544,0.00414217
9419,0.00107136,0.00104069,0.00105357,0.0042816,0.00454127,0.00414998
9420,0.00159137,0.00153749,0.00152499,0.00634225,0.00629896,0.00611237
9421,0.00166958,0.00132959,0.00161518,0.00566568,0.00415138,0.0041828
9422,0.00107491,0.00103723,0.00105256,0.00412296,0.004144,0.00416885
9423,0.00104195,0.00104412,0.00105273,0.00412373,0.00414836,0.00415287
9424,0.00110251,0.00104185,0.00245497,0.0040997,0.00536285,0.00419909
9425,0.00107301,0.00104913,0.00109711,0.00425897,0.00423458,0.00416666
9426,0.00104422,0.00104046,0.00105497,0.00554832,0.00423755,0.00556667
9427,0.00147235,0.00149417,0.00154698,0.00540874,0.00442984,0.00465407
9428,0.00124875,0.00292278,0.00290159,0.00785719,0.0062974,0.00636484
9429,0.00197716,0.00149123,0.00165711,0.00472143,0.00449693,0.00465491
9430,0.00148069,0.00124374,0.00120705,0.00454217,0.00467273,0.0045811
9431,0.00113157,0.00114971,0.00125269,0.00442491,0.00451492,0.00466995
9432,0.00135874,0.00117633,0.00119478,0.00443822,0.00467795,0.00463933
9433,0.00112271,0.00116039,0.00132768,0.00450127,0.00477819,0.00465311
9434,0.00137578,0.00111987,0.00116628,0.00456058,0.00464074,0.00452891
9435,0.00118085,0.00144959,0.00112929,0.00447395,0.00439506,0.00454772
9436,0.00133918,0.00112149,0.0011496,0.00434672,0.00439467,0.00451585
9437,0.00111539,0.00116623,0.00119951,0.00439835,0.00449496,0.0045339
9438,0.00127306,0.00136674,0.00121363,0.00466487,0.00449408,0.00457522
9439,0.00119383,0.00118111,0.00138389,0.00673747,0.00450118,0.00582056
9440,0.00329867,0.00348375,0.00269354,0.00720361,0.00444184,0.00417746
9441,0.00106661,0.00167003,0.00152665,0.006624,0.0049005,0.00431474
9442,0.00111263,0.00109871,0.00107998,0.00454187,0.00688726,0.00928921
9443,0.00284458,0.00171765,0.00145681,0.00453552,0.00493543,0.00463977
9444,0.0012734,0.00108072,0.00338943,0.00569652,0.00882187,0.0119795
9445,0.00226282,0.00353505,0.00395647,0.0105199,0.00878074,0.00941714
9446,0.00142895,0.00318953,0.0018512,0.00741174,0.0118317,0.00987491
9447,0.00280912,0.00373236,0.00227374,0.00754288,0.00603404,0.00547422
9448,0.00160672,0.00134093,0.00143969,0.00735067,0.0113002,0.00973287
9449,0.00359952,0.00272334,0.00221597,0.0085104,0.00825508,0.00762251
9450,0.00270216,0.00246262,0.00260144,0.00701354,0.00651666,0.00545028
9451,0.00129602,0.00117353,0.00286985,0.00623098,0.00609152,0.00737535
9452,0.0012211,0.00116839,0.00150223,0.00619224,0.0098113,0.0092662
9453,0.00173422,0.00169301,0.00168654,0.00618148,0.00812481,0.00489878
9454,0.00107915,0.00243576,0.00156097,0.0064176,0.0108971,0.0122875
9455,0.00243037,0.00385863,0.00231834,0.0101939,0.00740069,0.00486112
9456,0.00106174,0.00104587,0.00141485,0.00451408,0.00448525,0.00447285
9457,0.00119597,0.00136038,0.00113904,0.00439282,0.0045483,0.00452354
9458,0.00122317,0.00105318,0.00118166,0.00446005,0.00451571,0.00453815
9459,0.00173925,0.00115062,0.00108084,0.00414201,0.00411716,0.00414004
9460,0.0010627,0.00104134,0.00115003,0.00414906,0.00414465,0.00415733
9461,0.00105974,0.00112448,0.00115061,0.00606517,0.00422195,0.00419736
9462,0.00105411,0.00103872,0.00106776,0.00434282,0.00413848,0.00419055
9463,0.0010819,0.00105084,0.0010576,0.0043221,0.00416034,0.00415947
9464,0.00121265,0.0011837,0.00270805,0.00525658,0.00470124,0.00952624
9465,0.00285667,0.00269593,0.00187179,0.00650176,0.00586624,0.0042051
9466,0.00105965,0.00143545,0.00141993,0.00605238,0.00546522,0.00421508
9467,0.00105995,0.0010428,0.00105521,0.00411916,0.00412027,0.0041206
9468,0.00102923,0.00103815,0.00107024,0.00409832,0.00413863,0.00427366
9469,0.00114212,0.00147983,0.00144493,0.00599699,0.00421756,0.00426597
9470,0.00110469,0.00105203,0.0010699,0.00417474,0.00420111,0.00425518
9471,0.00110527,0.0010534,0.0010524,0.00418233,0.00414313,0.00422567
9472,0.00109368,0.00108497,0.00108727,0.00423595,0.0042,0.00421795
9473,0.00105772,0.00103781,0.00106209,0.0041997,0.00550697,0.00426124
9474,0.00107155,0.00104872,0.00106684,0.00414229,0.0042497,0.00426142
9475,0.00106024,0.00104905,0.00108417,0.00434834,0.00436257,0.00432766
9476,0.00110915,0.00103627,0.00105834,0.00418118,0.00428291,0.00427816
9477,0.00109213,0.0011081,0.00106576,0.0041876,0.00427808,0.00427244
9478,0.00113753,0.00105145,0.00105621,0.00648201,0.00614943,0.00607364
9479,0.00135554,0.00153616,0.00129241,0.00602489,0.00521828,0.00465401
9480,0.00112781,0.0013125,0.00113348,0.00464524,0.00495528,0.00843917
9481,0.00227663,0.00212596,0.00211817,0.00589943,0.00430424,0.00425665
9482,0.00104151,0.00103623,0.00105641,0.00458797,0.00427325,0.00424015
9483,0.00108676,0.00108635,0.00107474,0.00417058,0.00426292,0.00422546
9484,0.00108161,0.00104489,0.00105649,0.0046562,0.00427239,0.0042111
9485,0.00108647,0.0010869,0.0010656,0.00420535,0.00422053,0.00432374
9486,0.00113531,0.00104564,0.00105381,0.00434654,0.00416113,0.00432219
9487,0.00112691,0.00105403,0.00105895,0.00425184,0.00425548,0.00425439
9488,0.00121757,0.00104962,0.00118585,0.00419796,0.00416999,0.00427613
9489,0.00108553,0.00109362,0.0010697,0.00451845,0.00422362,0.00416162
9490,0.00112633,0.00146866,0.00133425,0.0059527,0.00418421,0.00485391
9491,0.00108814,0.00133334,0.00113546,0.0043967,0.00420102,0.00474177
9492,0.00116657,0.00113966,0.00108345,0.00452954,0.0041813,0.00418171
9493,0.00116393,0.00110478,0.00117353,0.0042146,0.00529533,0.0062165
9494,0.00134896,0.00144872,0.00145217,0.00614117,0.00677744,0.00502512
9495,0.00139722,0.00137709,0.00135562,0.00630843,0.00646207,0.00498786
9496,0.0011751,0.00113718,0.00130653,0.00652974,0.00829026,0.00430681
9497,0.00111285,0.00106126,0.00107603,0.00419472,0.0048919,0.00563536
9498,0.00248656,0.00148146,0.00129747,0.00576322,0.00563799,0.00921476
9499,0.0030639,0.00289822,0.00283632,0.00917511,0.00567624,0.00755561
9500,0.00278804,0.00315414,0.00348735,0.0079479,0.00813569,0.00921931
9501,0.00232347,0.00392662,0.00404772,0.00822864,0.0104985,0.00961573
9502,0.00246774,0.00235384,0.00208584,0.00758194,0.00717534,0.0093167
9503,0.00197225,0.00190525,0.00190831,0.00716634,0.00669277,0.00617135
9504,0.00172138,0.0013718,0.00147311,0.00472844,0.00465817,0.00450405
9505,0.00122747,0.00282357,0.0015628,0.00508088,0.00498408,0.00482897
9506,0.00145132,0.00109536,0.00113547,0.00723459,0.00568982,0.00529645
9507,0.00139704,0.00146342,0.00122496,0.00854377,0.00794516,0.00720181
9508,0.00198479,0.00154032,0.00155307,0.00465704,0.00432454,0.00576267
9509,0.00327203,0.00229828,0.0020304,0.00652685,0.0060356,0.00644748
9510,0.00190737,0.00164821,0.00178267,0.00727184,0.00569859,0.00635717
9511,0.00218435,0.00193264,0.00188617,0.00647209,0.00633983,0.00588366
9512,0.00177619,0.0012888,0.001286,0.00471793,0.00457736,0.00698708
9513,0.00109816,0.00172142,0.00142045,0.00459438,0.00434615,0.00440303
9514,0.0013716,0.00133504,0.00118816,0.00444569,0.00452022,0.00464334
9515,0.00109769,0.00114294,0.00130034,0.00444178,0.00438339,0.00439191
9516,0.00118027,0.00125816,0.0011141,0.00452852,0.00455387,0.00455632
9517,0.00129396,0.00112343,0.00161051,0.006884,0.00701827,0.00532304
9518,0.00153463,0.0014148,0.00331514,0.00715224,0.0104277,0.00999126
9519,0.00389809,0.00306883,0.00142102,0.00626097,0.0101387,0.00800766
9520,0.00263368,0.002625,0.00270522,0.00707364,0.00505509,0.00542933
9521,0.00223948,0.00205672,0.00319466,0.00714938,0.00537408,0.00430446
9522,0.00107481,0.00105649,0.00106751,0.0042092,0.00425867,0.00424174
9523,0.00106636,0.00123107,0.00105255,0.0041696,0.00425668,0.00421332
9524,0.00108416,0.00104606,0.00106246,0.00417244,0.0042517,0.00420401
9525,0.00112309,0.00118898,0.00105847,0.00416723,0.00456322,0.00423045
9526,0.00108575,0.00104199,0.00106895,0.00425945,0.00469634,0.00457681
9527,0.00110552,0.00115154,0.00135884,0.0044644,0.00433643,0.00448984
9528,0.00130892,0.00124746,0.00110168,0.00472071,0.00458974,0.00456764
9529,0.00110453,0.00114451,0.00112874,0.00448105,0.0042283,0.00419865
9530,0.00107352,0.00104683,0.00105436,0.00421873,0.00430865,0.00421318
9531,0.00112734,0.00104419,0.00119648,0.0044312,0.00422215,0.00419585
9532,0.00257293,0.00133098,0.0027291,0.00459912,0.00451047,0.00466778
9533,0.0026811,0.0027535,0.00249352,0.00618638,0.00473714,0.00430157
9534,0.00109338,0.00108133,0.00140388,0.00719316,0.00727194,0.00503955
9535,0.00117297,0.00113981,0.00145745,0.00522319,0.00457218,0.0046466
9536,0.0013774,0.00118468,0.00129941,0.00508745,0.00645644,0.0057267
9537,0.00110699,0.00108739,0.00106696,0.0041551,0.004163,0.00530349
9538,0.00136191,0.00125032,0.00119019,0.0045344,0.00479614,0.00462989
9539,0.00111969,0.00121698,0.00130573,0.00442439,0.004496,0.0046264
9540,0.00132744,0.00110724,0.0010964,0.00461316,0.00458868,0.00449574
9541,0.00110684,0.00114487,0.00127165,0.00449869,0.00443443,0.0044611
9542,0.00134707,0.00122805,0.00115983,0.00428982,0.00424102,0.00423794
9543,0.00105749,0.00104423,0.00107794,0.00534738,0.00424807,0.00420721
9544,0.00107791,0.00141815,0.00112855,0.00442051,0.00422669,0.00419559
9545,0.00107778,0.00104979,0.00126108,0.00429891,0.00457465,0.00455785
9546,0.00106388,0.00122008,0.00114775,0.00423553,0.0045307,0.00425676
9547,0.00109332,0.00136645,0.00110385,0.00419925,0.00413126,0.00413205
9548,0.00108282,0.00104803,0.00105372,0.00428627,0.00413162,0.00418456
9549,0.00104446,0.00106506,0.00105535,0.00416499,0.00412118,0.00414436
9550,0.00103952,0.00114028,0.00106284,0.00426602,0.00414385,0.00452879
