idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,TLS_RSA_WITH_RC4_128_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_RC4_128_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
4793,0.005285991,0.003073624,0.004678356,0.003311579,0.002864725,0.002589757,0.002017039,0.003591505,0.002234122,0.002133565,0.004324992,0.002678898,0.004777506,0.002896472,0.003590752,0.002171686,0.002693321,0.001778369
4794,0.004035443,0.004564846,0.005236059,0.002886005,0.003618316,0.004492386,0.005995124,0.005597087,0.002603553,0.003604839,0.003341497,0.004116844,0.003972177,0.003960161,0.003707777,0.004287504,0.00321366,0.00379051
4795,0.002741,0.003253258,0.002788189,0.002784847,0.001846046,0.002323944,0.001794478,0.002324187,0.001785441,0.002669507,0.002079608,0.002261842,0.002169143,0.002165271,0.002152506,0.002006836,0.002561305,0.002425973
4796,0.002168025,0.00234486,0.001966751,0.001908394,0.001446338,0.001556472,0.001457819,0.001581254,0.001769194,0.001417312,0.001485333,0.003155924,0.001446781,0.001533206,0.003654409,0.003795854,0.005148948,0.004764483
4797,0.004374809,0.005045315,0.006087118,0.003323795,0.005132303,0.003590025,0.002714321,0.003461965,0.005061548,0.004385402,0.003094398,0.003547633,0.002202889,0.002681381,0.001735183,0.002405925,0.0014669,0.003486891
4798,0.001813344,0.00177099,0.001427986,0.001395483,0.003683963,0.002119897,0.002221065,0.001515651,0.002073209,0.002088659,0.001491032,0.001781818,0.003573239,0.001803121,0.001433276,0.003294587,0.002210238,0.001887031
4799,0.001615807,0.001510841,0.001431129,0.001445619,0.001287994,0.001265997,0.001472049,0.001261194,0.001447651,0.003188821,0.001706966,0.003384497,0.001674514,0.001459823,0.00174718,0.003163391,0.00150935,0.001586861
4800,0.001497085,0.001485106,0.001443484,0.001446167,0.002231274,0.002167367,0.00316918,0.002117554,0.002189063,0.002022221,0.002453357,0.001946903,0.002359976,0.002537227,0.00275379,0.002111059,0.003034132,0.002165106
4801,0.003497811,0.003138389,0.003335261,0.002449899,0.002982371,0.001702087,0.00318933,0.001915895,0.003539867,0.002049311,0.00199476,0.004258368,0.005595308,0.004900377,0.00562157,0.003948561,0.003752582,0.003107845
4802,0.003392579,0.004613385,0.003529994,0.004753216,0.002820217,0.002444673,0.002982313,0.002360015,0.002778727,0.001861731,0.004425862,0.001588189,0.002327939,0.001458894,0.003816935,0.001484885,0.002347573,0.001487692
4803,0.003861108,0.003196188,0.003392861,0.001947891,0.002057967,0.002862008,0.002779844,0.00280796,0.002632381,0.00264375,0.003137288,0.00325004,0.004081547,0.003703747,0.00396576,0.003315862,0.001791017,0.002467738
4804,0.001681428,0.003337987,0.001838916,0.00337999,0.003682964,0.00264065,0.002442162,0.002072138,0.002032273,0.001918325,0.002048678,0.001987221,0.002031282,0.001816833,0.001839757,0.00177155,0.001899057,0.002597119
4805,0.00210807,0.004185344,0.004113727,0.003683813,0.002577775,0.002231341,0.002388052,0.002223843,0.002179091,0.001777547,0.002222172,0.003732357,0.002207932,0.001810233,0.001981988,0.00142625,0.001770105,0.001441802
4806,0.001562428,0.002546204,0.00156387,0.001404196,0.001509139,0.001261498,0.001331501,0.001335269,0.002140615,0.001280879,0.001729329,0.002434039,0.00142551,0.002424996,0.001434904,0.002335257,0.001464815,0.00229271
4807,0.001443747,0.002274355,0.001438611,0.002043396,0.001276864,0.001960231,0.001275367,0.001988239,0.001252884,0.001361204,0.001432489,0.001706081,0.002488733,0.001457752,0.002238917,0.001445137,0.002331782,0.001422495
4808,0.002179878,0.00148223,0.002176164,0.001266085,0.003251663,0.001445295,0.002866541,0.002075398,0.001485567,0.003648349,0.004224275,0.002596759,0.002699724,0.002654427,0.002741299,0.002779065,0.002762376,0.002747079
4809,0.002581732,0.004076592,0.002592674,0.002373155,0.00250172,0.002452491,0.002223249,0.003667622,0.003840266,0.003477167,0.002535814,0.002845897,0.002477522,0.002251617,0.0017755,0.001529847,0.001462453,0.001670533
4810,0.001419107,0.003252977,0.003005276,0.001631088,0.001440493,0.001490109,0.00126595,0.00148832,0.002739927,0.00151794,0.002475753,0.003238035,0.001851815,0.002593713,0.001762441,0.002140042,0.001672288,0.0031373
4811,0.001720886,0.001558514,0.001424393,0.001577557,0.002728271,0.001397608,0.001260115,0.0012576,0.00150719,0.002680488,0.002988939,0.002294088,0.00389181,0.003041347,0.002707112,0.002372939,0.002959777,0.00219821
4812,0.003025639,0.002652353,0.003086638,0.003011192,0.003068493,0.002156359,0.002724524,0.002135991,0.00263681,0.001864818,0.002514634,0.00173562,0.002366974,0.001636658,0.001464364,0.002502855,0.00203968,0.002444275
4813,0.001615614,0.002140405,0.003213546,0.002108923,0.001615714,0.00318691,0.003883728,0.002745238,0.004067502,0.002648656,0.004549398,0.003267464,0.004657761,0.003156099,0.002733164,0.002357508,0.001952796,0.003772379
4814,0.00234588,0.004237581,0.004319745,0.004045813,0.00403675,0.003698761,0.003733787,0.004243339,0.004103048,0.003174978,0.003052327,0.004985156,0.004484067,0.003904966,0.003964423,0.004376987,0.002552358,0.004489559
4815,0.004851826,0.005084104,0.004218056,0.003346999,0.003218926,0.00252864,0.003631213,0.004498121,0.003224336,0.002873462,0.004349203,0.003485135,0.004750269,0.005642413,0.004949567,0.005072262,0.005018843,0.004378025
4816,0.002887385,0.003858637,0.003913786,0.003584035,0.003433911,0.003271831,0.003439263,0.003609875,0.003156959,0.003062006,0.003911551,0.004484861,0.0038463,0.003798555,0.004078164,0.00564382,0.004860273,0.003615586
4817,0.003337248,0.003910047,0.003218503,0.003070729,0.004389552,0.003531763,0.00388598,0.003042169,0.002971807,0.003074006,0.005449461,0.002857566,0.003760199,0.003402198,0.005472373,0.00291026,0.004017338,0.003624322
4818,0.004771271,0.003821248,0.006181373,0.00467952,0.005849748,0.003901827,0.005315114,0.003915944,0.004759071,0.002680318,0.00372004,0.005010536,0.005227845,0.005492613,0.004619274,0.005414584,0.005031714,0.004500024
4819,0.005241115,0.004924001,0.003526767,0.002730305,0.00335825,0.004820152,0.004713651,0.003699889,0.002888487,0.002906738,0.003232442,0.003314334,0.005120144,0.003770781,0.004766554,0.004001679,0.005644512,0.003352093
4820,0.003259868,0.002318897,0.003155896,0.001954216,0.002234919,0.002028372,0.002092801,0.001867129,0.002572527,0.001960744,0.002260064,0.002146858,0.002078119,0.002052284,0.001999747,0.001798754,0.001911013,0.004272073
4821,0.003556942,0.004796737,0.004378001,0.004558141,0.004791081,0.004011204,0.003219872,0.004152015,0.00430468,0.002829738,0.005214451,0.004161074,0.003823448,0.003821593,0.003837754,0.003947005,0.003730565,0.003818504
4822,0.003738387,0.00387014,0.003661932,0.003155276,0.004039355,0.002072562,0.003150307,0.003637049,0.00341019,0.002498267,0.00370062,0.002574045,0.003055709,0.001942454,0.001793463,0.001515683,0.001958767,0.001432513
4823,0.001430203,0.001796064,0.001531744,0.00145348,0.00151532,0.001479383,0.001443982,0.00137673,0.003252488,0.001448959,0.001772589,0.003100892,0.001852893,0.001463826,0.001832537,0.001436959,0.001880019,0.003102815
4824,0.001495173,0.003360708,0.001487315,0.001294114,0.00144714,0.001270962,0.001266941,0.001249682,0.001367519,0.002729372,0.001447017,0.00189712,0.001436619,0.00172565,0.001437493,0.001689094,0.001758984,0.001423258
4825,0.001416114,0.002629485,0.001560797,0.001407167,0.00153861,0.001259071,0.001260743,0.001240418,0.001228934,0.001276812,0.001717905,0.004204272,0.001466684,0.001746767,0.004078431,0.001461951,0.003998802,0.002355716
4826,0.001459363,0.001471999,0.003298515,0.002766326,0.002399949,0.001561752,0.001516028,0.002034387,0.00150776,0.001363982,0.002510786,0.001572744,0.002527167,0.001696977,0.001599806,0.001492835,0.002415407,0.001626652
4827,0.001546205,0.001574594,0.001536651,0.00145576,0.001307884,0.002792925,0.00220582,0.001394988,0.002503617,0.001649698,0.001703823,0.001910749,0.003081949,0.002647396,0.003002863,0.002377475,0.002695207,0.002418011
4828,0.002349592,0.002364776,0.002184153,0.001915692,0.001671771,0.001855146,0.001640617,0.001665084,0.001513023,0.001603088,0.001787135,0.002119641,0.00178716,0.001977876,0.001656907,0.001769301,0.001605384,0.001739813
4829,0.001529668,0.001632063,0.001470959,0.002255135,0.001657916,0.001350151,0.001578103,0.001423281,0.001301412,0.002112067,0.001439907,0.001477873,0.001553472,0.001437147,0.001725789,0.001465312,0.001574729,0.003671609
4830,0.003115086,0.001534791,0.003275036,0.001496685,0.001307551,0.001496701,0.001649548,0.001258442,0.001386654,0.001275847,0.001758453,0.003770228,0.00146405,0.001592827,0.001559634,0.002607982,0.002392939,0.004085131
4831,0.002011909,0.002632315,0.002000472,0.002262624,0.001587288,0.001951478,0.001446317,0.00195359,0.001432687,0.00153779,0.001475725,0.00345389,0.003202301,0.004308361,0.002395003,0.002813373,0.00408941,0.003348398
4832,0.004531188,0.00628933,0.003760111,0.005267064,0.004087777,0.005146997,0.003059548,0.004436404,0.004292718,0.002987497,0.004415453,0.003206683,0.004027945,0.002891642,0.003253798,0.004187024,0.003036209,0.0041211
4833,0.003771334,0.00423911,0.003719278,0.003069169,0.005452649,0.003314848,0.00444447,0.002670063,0.004530997,0.002985717,0.004749442,0.005083413,0.005608333,0.004868914,0.003686277,0.0025057,0.002488759,0.003312612
4834,0.00258819,0.004376488,0.003441062,0.004825731,0.004788452,0.004116814,0.004533314,0.004523351,0.004055394,0.005070688,0.00501654,0.005161333,0.003667265,0.005850448,0.00474724,0.00434815,0.00526015,0.004789863
4835,0.003763924,0.005573076,0.005077124,0.004152931,0.004655901,0.002898402,0.003391372,0.003766356,0.003737896,0.00453549,0.004237225,0.006069683,0.005526622,0.005281979,0.003754487,0.005777766,0.003854191,0.003938159
4836,0.00441167,0.004202537,0.003483199,0.003253105,0.002634983,0.003243203,0.002832475,0.004116351,0.003937587,0.003917329,0.005088164,0.004848525,0.004532322,0.0062879,0.004640451,0.005457666,0.005177089,0.003684246
4837,0.002555845,0.003691744,0.005222223,0.004310482,0.004070435,0.004026826,0.003759799,0.003662039,0.004214393,0.004344379,0.005656165,0.00477243,0.003987557,0.005513711,0.005284555,0.005168435,0.005303055,0.005469268
4838,0.004864506,0.004880567,0.00355338,0.003074714,0.002430222,0.002367173,0.002351314,0.002321207,0.002803994,0.003085065,0.00387893,0.005876184,0.003346269,0.004401272,0.004930948,0.004923015,0.002891675,0.003767485
4839,0.002681865,0.00333812,0.002795805,0.003478622,0.002453813,0.003230161,0.002557647,0.003613419,0.002322705,0.002763716,0.00276228,0.004210562,0.002616157,0.00361395,0.004012609,0.002742749,0.003402891,0.003241622
4840,0.002891404,0.002317873,0.002644244,0.001951222,0.004178613,0.00396383,0.002849966,0.002146024,0.002614874,0.002165421,0.003184979,0.003039868,0.003824462,0.003282599,0.003776697,0.003247926,0.00383443,0.003099399
4841,0.003425973,0.002507374,0.002830629,0.002038632,0.00261236,0.002207275,0.002590452,0.001901241,0.002318904,0.001668111,0.002495248,0.001785714,0.002236465,0.001789168,0.002227195,0.001786537,0.002257737,0.001729368
4842,0.002063472,0.001707496,0.002061163,0.001538248,0.001945576,0.001616,0.001936013,0.001455581,0.001857721,0.001552906,0.001567077,0.001706021,0.00159793,0.001571267,0.001509055,0.001784822,0.001645651,0.003230677
4843,0.001426858,0.001481475,0.001438646,0.002151432,0.001315135,0.003340676,0.001998475,0.002876349,0.002055474,0.001572649,0.00326188,0.001862505,0.003381474,0.001941973,0.00346744,0.002013539,0.002016223,0.001565437
4844,0.002006137,0.001717893,0.001861726,0.001863684,0.002057061,0.002116184,0.002265022,0.003130916,0.002008523,0.002683797,0.001940253,0.002485778,0.001546676,0.002182345,0.001433368,0.002269447,0.00147826,0.00220323
4845,0.001425934,0.001476787,0.001542229,0.001417599,0.001348045,0.001316904,0.001340582,0.001354201,0.001339235,0.001314959,0.001648175,0.001495037,0.001519023,0.001521169,0.001513163,0.001528134,0.001527514,0.001524373
4846,0.001502257,0.001511155,0.001456121,0.001352475,0.001359912,0.001338237,0.00130167,0.001263766,0.001386925,0.002144942,0.002398709,0.001925723,0.00165341,0.001558383,0.001532075,0.001686878,0.003191979,0.00178661
4847,0.001919272,0.001664767,0.001590337,0.001265139,0.002900201,0.001401869,0.001570092,0.001263826,0.001357051,0.001270269,0.001437624,0.001457098,0.001414792,0.001424997,0.001649111,0.001419278,0.001458087,0.00141748
4848,0.001433949,0.001545449,0.001500138,0.001292065,0.001303126,0.001333035,0.001263586,0.001321847,0.001251859,0.001308235,0.001450314,0.001733582,0.004322675,0.002276316,0.001539426,0.002337104,0.002294842,0.002337197
4849,0.004036793,0.004952773,0.003811358,0.002580901,0.003831286,0.003447276,0.004389848,0.004727292,0.003793111,0.003290071,0.004945852,0.003414916,0.004675963,0.002820548,0.003400088,0.004128065,0.003924158,0.00260959
4850,0.002880223,0.002604938,0.002600889,0.004276818,0.002749854,0.003260398,0.002952964,0.004239718,0.004902423,0.003803567,0.004000264,0.002569321,0.004233871,0.002951899,0.003153181,0.004419559,0.00387989,0.004140345
4851,0.003293464,0.002637844,0.00281845,0.001772025,0.002414082,0.002722408,0.001977421,0.002771056,0.001951221,0.002468447,0.001806702,0.002441848,0.001456005,0.002296551,0.001443951,0.001681146,0.00184944,0.00335847
4852,0.003703682,0.002810398,0.002026746,0.001778449,0.002672723,0.001809712,0.001669562,0.001578651,0.001342437,0.002947205,0.002808203,0.004404774,0.002567007,0.00225251,0.00187361,0.001713944,0.001742035,0.00143431
4853,0.001452378,0.001477393,0.001559579,0.002813955,0.001422086,0.002917109,0.001541656,0.00271204,0.00153898,0.002758849,0.002573641,0.001695297,0.002305536,0.001445774,0.002378915,0.001492554,0.002443041,0.001452349
4854,0.002218359,0.002357134,0.001418543,0.002244347,0.00142228,0.002241345,0.001354204,0.002269756,0.001297965,0.002010625,0.001461055,0.001510606,0.00179741,0.002486272,0.002412768,0.001606749,0.001897223,0.001796893
4855,0.001894957,0.002169384,0.001999979,0.003724332,0.002307761,0.002250218,0.002208396,0.00236015,0.00216287,0.003717534,0.0029828,0.002830211,0.002437341,0.001948686,0.002135581,0.003533852,0.00208624,0.001777539
4856,0.001534248,0.001931441,0.001434816,0.001439474,0.001460137,0.001261166,0.0012977,0.001256267,0.002313826,0.001309899,0.001871922,0.003460301,0.003584276,0.002410299,0.001827833,0.002731442,0.001593945,0.001768153
4857,0.001474408,0.002299918,0.001427401,0.001998278,0.001302336,0.002069202,0.001303359,0.001419063,0.001259825,0.001349461,0.001450468,0.001782509,0.001461659,0.001781265,0.001432806,0.00143079,0.001444627,0.001517381
4858,0.00329232,0.001657346,0.003276911,0.001502926,0.001307342,0.001503655,0.001575209,0.002233376,0.001394627,0.002224974,0.001619423,0.00240537,0.001617507,0.001611043,0.001519761,0.002339122,0.002443439,0.001653449
4859,0.001559932,0.001584903,0.001456274,0.002121519,0.001400231,0.002032864,0.002047691,0.001491606,0.001346786,0.002160425,0.002546276,0.002454932,0.002550477,0.004732801,0.004938271,0.005475001,0.004353234,0.004752538
4860,0.004721973,0.003670189,0.004200198,0.003616744,0.002725081,0.003491447,0.002498298,0.003849639,0.003713796,0.004324863,0.004887022,0.004145329,0.004564787,0.005213311,0.004603188,0.004252328,0.004109985,0.002780335
4861,0.004456196,0.002575356,0.003022692,0.002345928,0.002768677,0.002260628,0.002868089,0.002259639,0.002733253,0.0021179,0.003217467,0.002455056,0.002994692,0.002326379,0.003087781,0.002502108,0.003218484,0.002627332
4862,0.002989707,0.002430112,0.002820812,0.002107624,0.002513933,0.001814749,0.002351996,0.001477746,0.001388292,0.002753545,0.001527724,0.003103807,0.001831617,0.002596897,0.001683891,0.0031997,0.00193108,0.001536513
4863,0.002586248,0.002302893,0.001610142,0.002381874,0.002372608,0.002049581,0.002361292,0.002033588,0.003175169,0.004023803,0.004607803,0.003477852,0.003394436,0.002805872,0.00317249,0.002767503,0.003715943,0.002362632
4864,0.002616369,0.001832505,0.003504882,0.00288828,0.001982442,0.002289854,0.001672015,0.001671513,0.002844338,0.003397953,0.004932704,0.004547316,0.004261449,0.00294097,0.004152231,0.00391588,0.003285071,0.003597006
4865,0.002539924,0.003120574,0.002299737,0.002531954,0.002565333,0.002075608,0.002343741,0.001760639,0.002438896,0.00172045,0.002613709,0.001733138,0.002371996,0.001770153,0.002502968,0.002390696,0.004394412,0.003705626
4866,0.00418725,0.003684493,0.004141084,0.00318957,0.003399324,0.002436351,0.003849021,0.002264221,0.00271941,0.003255203,0.004315171,0.002438876,0.003112183,0.003290367,0.002566732,0.003887,0.002769605,0.004567115
4867,0.003128036,0.003128666,0.002600289,0.002432509,0.002236236,0.003262893,0.002134385,0.002810314,0.002145248,0.002799718,0.002468394,0.003036561,0.002219593,0.002187966,0.002789915,0.001821351,0.001641856,0.002576127
4868,0.001700654,0.001568672,0.002184984,0.00129536,0.001826337,0.002555211,0.002172751,0.003886445,0.002065249,0.003113409,0.002896302,0.003122178,0.003331747,0.004100629,0.003585618,0.002726307,0.002694211,0.004325699
4869,0.005225928,0.004414246,0.004076326,0.004237328,0.004292003,0.003829308,0.003551782,0.004520538,0.004240434,0.004232922,0.003903814,0.003917128,0.002746178,0.00379671,0.003073182,0.003734882,0.003337989,0.003498745
4870,0.002395344,0.003415408,0.003897886,0.002128713,0.003941951,0.003762507,0.001861381,0.003333813,0.001675312,0.002173626,0.002786081,0.003422596,0.002915815,0.004316286,0.004053408,0.004044729,0.003500025,0.00309663
4871,0.002307162,0.003168471,0.001628232,0.001924849,0.00295736,0.004205799,0.003256491,0.003964833,0.004011598,0.003678062,0.004796614,0.003971102,0.003177413,0.004625837,0.003879667,0.003530073,0.003614645,0.004074791
4872,0.003613162,0.003654311,0.003298391,0.003656176,0.003841371,0.003172174,0.003223661,0.002469397,0.002961062,0.002422307,0.003318723,0.002407293,0.002068408,0.001762548,0.00188275,0.003262748,0.00441488,0.002391128
4873,0.001913045,0.001792549,0.003350186,0.001751588,0.002948622,0.001914658,0.00159742,0.00151983,0.002733332,0.001892123,0.003815558,0.004363101,0.00452861,0.004087313,0.003944087,0.00341238,0.002371023,0.003328903
4874,0.001594488,0.002653449,0.001681677,0.001781597,0.002284375,0.001959597,0.001829363,0.003013132,0.001940463,0.00358744,0.002409841,0.00221639,0.001733345,0.001829121,0.001676377,0.001754316,0.003052955,0.001906624
4875,0.001433817,0.004059047,0.001759833,0.001490557,0.001306408,0.001279523,0.001315227,0.001246493,0.001364322,0.002831213,0.00304855,0.001547834,0.001879313,0.003094471,0.00172032,0.001755698,0.001635533,0.001697564
4876,0.002285788,0.004028876,0.001651201,0.003571694,0.001789923,0.004029829,0.002902695,0.004115872,0.003103544,0.003752672,0.00369383,0.004984747,0.003669993,0.004219439,0.003549459,0.004535757,0.003615893,0.002611121
4877,0.003122722,0.005014632,0.003093983,0.002942911,0.002880698,0.003954422,0.003976964,0.003882347,0.00390715,0.003799283,0.004997611,0.005180768,0.003091934,0.003634554,0.002959857,0.003891786,0.002863753,0.00333012
